RA (degrees),Dec (degrees),Proper Motion (milliarcseconds/year),Redshift
140.24084395361533,75.47076008968506,-0.0083063117710277,0.0006539681248032
140.48420942128436,75.49306770129301,-0.0078946561504609,0.0005945770735045
140.68699088533387,75.52357767948136,0.0089156668248842,0.0007783449808342
141.38597392422864,75.61186145304228,-0.0065000617427336,0.0011681509374601
139.529853745991,75.35437457002993,0.0005466715806621,0.0003213451083896
140.1485978511446,75.45592420717202,0.0045497809831996,0.0003882790224527
139.99740198504102,75.41312923773667,-0.0009905099150037,0.000326278522873
140.9794853914967,75.56164887567213,-0.009046227446131,0.0009199107805013
142.46087106233665,75.73069434529125,-0.0021151354223045,0.0012947518338721
141.48407696634595,75.62360775005716,-0.0082789497984915,0.0010727517757926
141.29023923177164,75.62016222612569,-0.0060207901578947,0.0011859641644427
141.48414903909054,75.64791852520301,0.0072285238054832,0.0011047759297142
140.88361555235036,75.55270616639332,0.0080416470456737,0.0009304989706517
140.78455286956262,75.5374780216612,-0.0068288627346637,0.0008542004641338
141.49389690481797,75.64528260464013,-0.0084571589490247,0.0010581003325884
140.77674406982345,75.5360639401112,0.0087195228755935,0.0008275031584574
141.01027609538906,75.5647531523878,-0.0076426276636495,0.000990012135775
141.09411602821106,75.57647512136776,0.000307705828076,0.0012640065296862
141.02115792532535,75.57226492625466,0.0085954977027755,0.0009673015430482
140.07520205467068,75.45494704711867,-0.0060468325561476,0.0004594153356591
141.15369559604085,75.58949480895225,-0.0041204487229405,0.0012228720975511
140.2866717423351,75.4605027187126,0.0019494903837199,0.0003539456074543
140.48609069785422,75.49532852883253,0.0012989585226375,0.0004022992682763
141.3080491504471,75.6131976074993,-0.0067755940073381,0.0011521337689477
140.71895761032116,75.52909245137616,-0.0089120589568723,0.0007954318501102
142.23871518625796,75.74898777273432,-0.0012890226647767,0.0013333339037746
141.45057782417695,75.62646611409187,-0.0068372662681867,0.0011471527739588
139.57044502754704,75.3632585238241,0.0032507346940154,0.0003541053647175
140.05886354110072,75.42895449468512,-0.0059183663914797,0.0004362777771158
140.1483911470383,75.45873917180094,0.0078130207054527,0.0005430317780752
141.3248861812067,75.63168133966622,-0.0061847365457728,0.001186052530721
141.07607636264257,75.58032287362605,0.0086973795657757,0.0009725933548354
141.2137573721095,75.60742751842068,0.0077360193416438,0.0011090237022142
140.39583786626545,75.47823147823176,0.0081144837543581,0.0005696072487701
140.73197530371635,75.53043371616755,-0.0070832486523261,0.0007696889548052
141.54179228153674,75.656710666035,0.0054273257705482,0.0012335524265776
139.75858529985766,75.37102598832381,-0.0068468430124309,0.0005133318898076
141.67577437565114,75.65848740244272,0.0007668808661846,0.0013314089821181
139.74693427812312,75.38699639254786,-0.0067742832225874,0.0005153476365931
141.29900359422697,75.62192899198006,0.0024146007152968,0.0012616682284043
142.39596437470743,75.73577499086991,-0.0016626927855457,0.001299426158962
141.59587850793235,75.66177385817852,0.0050552316913264,0.0012447721456236
139.22905296417073,75.34318414502411,-0.0017102448929331,0.0003112015485478
140.91403420063224,75.55831913327252,-0.0084692430978807,0.0008913917092179
141.1320476544972,75.58949049533658,-0.0004645917621802,0.001247931124259
140.77176126775973,75.53566872995627,0.0075929141616505,0.0008290792463734
140.03644609810146,75.41801067941095,0.0035013837112941,0.0003808485071672
140.30236792691915,75.45304768964343,-0.0024875229797242,0.0003387276697028
140.9518602329326,75.56099094500854,-0.0027361014142864,0.0011464871706972
140.70148057222698,75.52664237547759,-0.0066972412185252,0.0007153682655129
140.83244647346,75.54564837320754,0.0045802448950786,0.0010046489461559
139.49550288635615,75.39687304294424,0.0025420421102408,0.0003254116564359
140.80798199090964,75.54041611591953,-0.0004357215534051,0.0010274967973971
140.11145287209163,75.44861142391336,0.0085645664028593,0.0006040502383681
140.0598156090533,75.43286959797724,-0.0067751556973764,0.0004412888555203
141.37922083386442,75.64156238594676,0.0005373440441136,0.0013052559490054
140.7535405494887,75.53291476319013,-0.0082524439955037,0.0008044184262836
140.72622272610823,75.52791014317225,-0.0048331361826696,0.0006883040522132
140.95870102582612,75.56361328171549,0.0036317020873881,0.001159138779476
140.54313179328528,75.50848670290641,0.0091168065055284,0.0007096500666907
141.0106512142082,75.56997177479903,0.004170491728156,0.0011706220589691
140.97346772103907,75.5634535898329,-0.0036656566408527,0.0011465365194922
141.81140989171186,75.67787442467198,0.0072755454484831,0.0011556771122407
139.8151524689571,75.39433548152222,0.0035900488311076,0.0003503663864055
140.9953218104197,75.56750740607437,-0.0014257501172375,0.0012403562929461
141.0960677153561,75.59039049368916,0.0080957187042005,0.0009928632745279
141.068134460621,75.5713727342868,0.0062855884063214,0.0011180752189736
140.51350666585358,75.49884290280848,0.0090041788754795,0.0006550165308523
141.40611019484413,75.63049305438855,0.0076298097861874,0.0010980870422254
141.04160211295337,75.57399862089218,-0.0018322130887428,0.0012157036650644
140.6729882765397,75.5208983774085,-0.0086068913141532,0.0007343890863233
140.21343429992416,75.43790549351304,-0.0057818915410908,0.0004523649893701
140.8613364115631,75.54698356137582,0.0083358951499678,0.0008926476282604
139.39124598996335,75.36379833218554,0.0053289492856263,0.0003735887535669
142.4601707964216,75.71845229518046,0.0015091139693737,0.001294860392387
142.09317016239484,75.74214178248336,0.0028176623257591,0.0013095954108046
140.76254567128797,75.53417539151484,-0.0071635132217041,0.0008150163569544
139.77618290946998,75.40825176439162,0.0042691886523837,0.0003947117768314
140.49357989000364,75.50049913184961,0.0004260656208766,0.0004050104244486
141.21355722050305,75.60116044373285,0.0066683053598182,0.0011558957028263
140.84039996451477,75.54657004413603,-0.0067895633434667,0.0009553823663932
140.12251101459313,75.44492466962068,0.0076323411912863,0.00052422284968
140.66439636323005,75.52097479420217,-0.0059358492170633,0.000645892064951
140.82750103255665,75.54317087936568,0.0059906880306281,0.0009249618519846
140.70476484140994,75.52521587426916,-0.0066554247806621,0.000703466562228
140.7726807109251,75.53544063616036,0.0059325974043199,0.0008358085558874
141.415013159726,75.63690607068467,0.0058940611302124,0.0012193601152796
140.76180504213997,75.53408338753466,0.0026883441734043,0.0008018718390943
141.29699183247786,75.60324034042394,-1.0322930415737084e-05,0.0013109752463222
140.23521527097768,75.44564302852163,0.0077593182704153,0.0005633554765911
141.41142079665758,75.60887869305297,0.0042233794611107,0.0012633920948632
140.91619651749468,75.5555226191224,0.0061198234287745,0.0010340186164592
140.68558773842773,75.52020457236603,0.0085997705030396,0.0007566590161764
140.91239892952274,75.55344032587696,0.0090751321167951,0.0008602894010814
141.55694072854718,75.65841487961765,-0.0056171042518563,0.0012574063779724
139.9628914365578,75.41568712289408,-0.0056852581062599,0.0003957561131286
141.164336630602,75.5901689093974,-0.0047748226309023,0.0012268322447746
140.96582468151482,75.5602066979199,0.0084497448397595,0.0009370147482334
141.58818988378604,75.64635772247787,-0.0074643218307135,0.0010985345683629
139.9082029363776,75.41165897068169,0.0066448387133879,0.000500140732953
139.71427773920354,75.37677014722311,-0.005208711961639,0.0004096732606433
140.60080950526515,75.509202698908,0.008066167422756,0.0006395831380054
140.58101636808584,75.50210707230956,-0.0065232009312509,0.0005549415380154
140.82433043417296,75.54436606813005,-0.005562608912435,0.0009470823519719
139.8827642204686,75.38438570021523,-0.0065040773766566,0.0004523827076263
141.41157408230896,75.61969135508616,0.0062562811664115,0.0011776187360852
140.8116629474832,75.54094204476617,0.009014112520076,0.0008441043219264
139.793374347243,75.3953865164589,0.0018671966777484,0.0003135263530995
140.44085300671034,75.48322003941132,0.0072754278063246,0.0005052250630184
141.4110735018377,75.63533028079218,-0.0085784895729381,0.0010207768463603
140.36652634535434,75.47353604257744,-0.0044279370922512,0.0004344273676792
139.7219704361261,75.38025554846674,0.005234550669906,0.0004061920714668
141.81162006982325,75.69643159676257,-0.0050090123809534,0.0012365502074791
141.11279844815093,75.57776619100764,0.0084413186752903,0.0010434239605825
140.98788869123211,75.56874723038213,-0.0051848983042732,0.0011421614230562
140.19713514428253,75.46626966248905,-0.007343071283805,0.00051574118399
140.8879648885688,75.55310225605356,0.0093244469171893,0.0008579379764372
141.2600480136393,75.60377680979632,0.0078481865472136,0.0010826205073599
142.0766830783948,75.73233382213785,-0.0042940324171881,0.0012759001162772
140.607067386339,75.50711620533313,0.0074574505169808,0.0006460832177137
141.6700982862817,75.6758233003609,-0.005080795104749,0.0012541987487195
140.76569507963353,75.53465722624618,-0.0054787835864204,0.0008225736370959
140.46605321080307,75.49107435621434,-0.0085225144509506,0.0006509985563716
140.9306891860978,75.56191742185645,-0.0013561376976562,0.0011696676285282
140.77623906841893,75.53617208727972,0.0074618396011011,0.0008370542927196
140.7291242856034,75.52855180252047,-0.0063951835591912,0.0007439492276106
140.44011665595744,75.48908333032432,-0.0047625809854315,0.0004528412787181
140.33140377796394,75.48382224213283,-0.0089770772428504,0.0006661792634452
140.60425949297925,75.5149288293608,-0.0076394815580007,0.0006687867494725
140.75834534292048,75.53351650179424,-0.0009032576344971,0.0007238037620589
140.84916127517877,75.54741432581581,0.0077490177155155,0.0009068152991147
140.30995518541664,75.46181583767557,-0.0043310394580992,0.0004153645279725
139.8661782110364,75.4001465035633,-0.0058265577072883,0.0004237961907336
140.37037246068977,75.48409872894453,0.0020942109054181,0.0003739470826849
142.2560767403318,75.75706831329279,-0.0011040829996388,0.0013066468457985
139.35904611916288,75.32860664689717,0.001287681676079,0.0003142835515945
139.6014827529061,75.37588189338118,0.0052669192083408,0.0004009432983618
142.0709836983775,75.72727099974975,0.0054339975463354,0.0012061123484228
141.98917680460266,75.73883649484023,-0.0019002034964999,0.00131105770103
139.8097373685438,75.39581927881358,0.0013493542198348,0.00031321728605
141.1522500009064,75.5837326243109,-0.0030286321677807,0.0012292720066862
141.57344461649382,75.6468781968282,0.0065002187206859,0.0011654702898837
140.0522168401975,75.42037082664426,-0.0071569749370795,0.0005353203661564
139.5484923668697,75.36997846143086,-0.0006446888267638,0.0003007443991129
140.7810188246765,75.53711995167787,-0.0016784760721227,0.0009333362342081
141.69084785860178,75.66942911112861,-0.0047509380983729,0.0012490453877294
142.36616641651634,75.76363765876435,-0.0021435856980918,0.0013131534905792
141.38469159215495,75.6186515889137,-0.0076567613229359,0.0010576164472673
141.431958954275,75.6376929109906,-0.0073298865204928,0.0011278149603821
141.95445915126317,75.7419608776486,-0.0033857836193941,0.0013052472812811
140.83800844230373,75.5448595573075,0.0008656584308644,0.0010923021763822
139.82274268756123,75.39441365338573,-0.006649849320007,0.0004670730398204
141.26883162522913,75.62167349368411,-0.0057012690342815,0.0012104848142857
140.54442965153504,75.50240197173004,0.0067761151475138,0.0005385369459633
140.5574859003021,75.50045476782978,0.0089187588290704,0.0006737835371319
140.8920288003183,75.5552099631728,0.0085580719366951,0.0009140047655591
140.44475594331618,75.48499642018642,-0.000754900906079,0.0004029995323477
139.27476055056704,75.33804655920252,-0.0027519376412775,0.0003281442034734
140.62830897079536,75.5152325913496,0.0074931381164496,0.0006618915783243
141.75294110197385,75.68439896402266,0.0011663847143033,0.0013249287792318
140.72348111121286,75.52896297140099,0.0093529256712863,0.0007984729541907
139.87323003355874,75.40194922802053,-0.0021406413566521,0.0003244907414079
141.95475970904954,75.70927232288348,0.0044107048364532,0.0012613863615686
142.17973761060986,75.72018149108237,-0.0029884314267855,0.0013106220519891
141.00771196432967,75.57152222654118,0.0052324478409732,0.0011406986312114
140.300041459036,75.47984072967675,-0.0069405575752819,0.0004943633745748
141.50177852646286,75.622818275671,-0.0027847740282843,0.0012816999301596
140.5471531980441,75.49812692587578,1.690328134884473e-05,0.000417963766621
140.7181917830721,75.52784588469588,-0.0088933305666743,0.0007897073851927
140.77741024303967,75.53621005279184,0.0016581187111436,0.0009198145825446
141.37009852501032,75.60724590037744,-0.0028685344642626,0.0012952017940466
141.92272220239613,75.68065902320312,0.0067153175907471,0.0011450044870457
141.15528931243546,75.59233601560659,0.0026158911148669,0.0012684447184185
140.9962120043554,75.56879439513126,0.0090628483610718,0.0009040305732583
140.10713840275804,75.4464434197042,-0.0052019146369791,0.0003809547751814
141.24486036457566,75.60635441440212,0.0057186555487121,0.0012154514622504
139.4223828300155,75.34718028021972,-0.0057022338351355,0.0004165319160813
140.54410218007868,75.50255780765963,-0.0034663647131966,0.0004712527168282
140.5242752550693,75.4994021558938,-0.0004879475141976,0.000410594849284
140.65655210803675,75.51541832733069,-0.0062114623720255,0.0006468356562543
140.7659156956172,75.5346884513801,-0.0053178484642046,0.0008236627797146
141.43321818839078,75.62414372316631,-0.0028100047847253,0.0012786840521521
140.0948552738963,75.45170979862688,-0.0066219391271016,0.0004672748837784
139.7377251029586,75.35893050055064,0.0053522100109976,0.000402486442278
139.65403421615835,75.38710638077826,0.0056220253358175,0.000417399692238
139.36418314035618,75.36304917689658,0.0019965135626192,0.0003246764247715
140.52481463746142,75.49176631872602,0.0068922330913521,0.0005344359131773
141.14884870848684,75.59285272558378,0.0061228815149516,0.0011761379893
140.41372625261178,75.47356968587331,-0.0042703613107016,0.0004105334592852
139.7377209548665,75.3892385329103,0.0067958504341334,0.0004610638827022
140.77921168950698,75.53682433119131,-0.0091163952530491,0.0008284799974314
140.7740829214553,75.53582645723813,0.0093166730805312,0.0008202702682371
141.68777887089357,75.65486960609883,-0.0059542847718507,0.0011995816937802
141.4604976493919,75.64354499333325,-0.0077238714848579,0.0011000221690473
141.92818401485886,75.73504007940625,0.0053982577050991,0.0012516376524407
141.22407311414403,75.59511603887887,0.0088986816662585,0.0009544580052176
140.37055055047117,75.47154353844736,-0.0079536173327717,0.0005788745689281
140.0435087619408,75.42920287569852,0.0080624258938641,0.0005625966011275
139.60353591723654,75.38399617730477,0.0027049105295098,0.0002852031432256
140.2309865922066,75.47049336608308,0.0072179072975408,0.0005060021825573
139.29002410759813,75.30296561214882,-0.0010643912569364,0.0003044409206227
141.67180860958095,75.6672294055279,0.000760394232989,0.0013327950428017
140.1105865167158,75.4519468715304,-0.0083413805223125,0.0006043103171089
140.8373741930469,75.54389065635515,0.0060912862683423,0.0009557146499374
140.5472132070164,75.50387064561683,0.0090180649336539,0.0006661406119088
142.0432820990955,75.72357110548083,-5.406601079742152e-05,0.0013505555683819
140.51085915484904,75.49699474860356,-0.0086626530319033,0.0006725141748149
139.88370002978832,75.41678186160371,-0.0046460440921067,0.0003776965836406
139.9372068430824,75.43724780722401,0.0042277934330497,0.0003753507139954
140.93513637820683,75.56533004630482,0.0064537555883017,0.0010174202507904
142.1232137175933,75.71177592121306,-0.0023110427457997,0.0013064813089589
141.33776744317376,75.62764299428143,-0.0043517919398813,0.0012344014262504
140.14309255851498,75.41827242255516,-0.0014905412978898,0.0003159353381243
142.018636086727,75.72713236124754,-0.0028659567552369,0.0013069344760072
140.85598709330017,75.54836732051845,0.008787287542317,0.0008800132518025
140.83936635215017,75.5459819306602,0.001481841893518,0.0010594784227881
141.514246686978,75.65369563357255,0.0058898897406159,0.0012110099375988
140.82952521159393,75.54262533055363,-0.0084438685058324,0.0008749558815681
141.89030181644458,75.66458372770963,-0.0060786651531322,0.0011791120168711
140.31557440578695,75.46295042071408,0.0056399906331675,0.000434859966065
140.98855614053818,75.57426393855116,0.0090315121408851,0.0009642883825797
141.88532274723147,75.67745470157267,0.0057298753274591,0.0012088999345332
140.83163565348016,75.54275964815538,0.0008514318820651,0.0010643637768392
139.1708327920783,75.27357567451094,0.0011304571492086,0.000331596963081
141.12780975851234,75.59398791144145,-0.0041656057430925,0.0012124477384496
140.4455922397393,75.49439559876888,0.0032317925808173,0.0004341767191748
142.0950771012366,75.74674556115374,-0.0043247783290915,0.0012524277675052
139.78750061125703,75.36687019622765,0.004165255052632,0.0003608216008328
140.97221252723753,75.56601830037938,0.0082579103217505,0.0009729654108612
140.36578212891663,75.48144326570046,-0.0086033431511999,0.0006946731363095
140.54658727486637,75.49887004165143,-0.0090461761438709,0.0006847507394074
142.01007290234847,75.66501757799851,-0.0010766729732244,0.0013255036069426
141.40985399815943,75.65278119653867,0.0062018900687138,0.0012029120250052
140.1365253801403,75.44542822170604,0.0036072167080563,0.000355036338504
141.6314984873803,75.64741280606677,0.0077868683358913,0.0010924889396317
139.72372323661904,75.39536851474593,-0.0068197692351286,0.0004709265903537
141.1130579207933,75.58939817891499,0.0083882185873049,0.0010144366788185
140.50402622214216,75.49695681069664,0.0075011383287562,0.0005723773769585
140.8997714074305,75.55057589745931,0.0083612291245653,0.0009226174153196
140.23800749210196,75.44477290377131,-0.0079664903624216,0.0005172186447217
142.16081655995654,75.6812182851588,0.0053949276103206,0.0012117190452183
140.50443830507928,75.48871215643497,0.0052823503159414,0.0004778723432079
141.42815968102593,75.63446773931764,-0.0078602570536755,0.0011090401869837
141.05411997026837,75.5740050292896,-0.0090103394857923,0.0009575425858692
140.7563278046775,75.53314777913707,0.0015027661200289,0.0007579776880928
140.73912451635576,75.53122549146542,0.0015397137915825,0.000665037502022
140.73987916496543,75.53069776877724,0.0058193152877208,0.00075236212505
140.73987214474965,75.53086161673724,-0.003681657452972,0.0007258690015146
140.45975914012968,75.49230413893827,-0.0070090877525762,0.0005369361143892
141.00750862990276,75.56777267875057,-0.0084590892372117,0.0010294018601886
140.58786990192027,75.5122275472837,-0.0033945305109188,0.0004834490361127
141.09126088002418,75.5809635232548,0.0059361340913613,0.0011250133563085
140.40666810000536,75.48652913047745,-0.0008559341223291,0.0003470205075606
140.6090427459749,75.50821536662659,-0.0088721114751333,0.0007195681481606
141.34857002049736,75.62864352223134,0.00837684158355,0.0010147017420913
142.09748414446125,75.74394386313409,0.0031295267463454,0.0012948891979149
139.07161688168526,75.29292990459376,-0.000158699693469,0.0003099201488245
140.27425196292828,75.45053151242323,-0.0052842602798291,0.0004395063545898
140.960333927193,75.56423716007117,0.0079645635370036,0.0009809040323265
141.64989367660576,75.65220588329952,0.0021349662214227,0.0013157867365323
140.72467814175096,75.52895259762136,-0.0096103833310522,0.00080055729776
140.87213092481608,75.55124727099867,-0.0092788259923124,0.000858478512405
140.07403318153658,75.42483064035495,0.0048990010858586,0.0003684907827281
139.68017916273516,75.36055128655973,-0.0045934919345489,0.0003960812675476
140.52335050879557,75.50343577002401,0.0007373211943235,0.0004176542299008
140.705578673392,75.52568664735969,-0.0007247451647719,0.0005926017275708
140.27106413227517,75.45927381076278,-0.0079928504549471,0.0005420889329434
141.178248728867,75.5963351585759,0.0073463402895142,0.0010445582318758
141.10259511143786,75.57997482614911,0.0001868109031944,0.0012389273131638
141.37742273011938,75.62176375851145,0.0061765920624634,0.0012152117926238
140.7331606944215,75.53056313861214,0.0063552205663884,0.0007584051011526
140.4679268835218,75.49830461308481,0.009069037820578,0.0006788344997985
140.16628148993158,75.45782316457297,0.0040342552832376,0.0003936658040109
140.1620871158688,75.42637208335589,0.0080670560903482,0.0006292011378525
140.57257455597977,75.50548823933002,0.004183996888911,0.0004843130176561
140.7801177211299,75.53646907881371,-0.0027160657906835,0.0009201599688568
142.4631723953808,75.76452963359922,-0.0011372152265504,0.0013108760985576
141.681043786931,75.6839014107202,-0.0065537576892619,0.0011947600600883
141.02644950713383,75.57745108291904,0.0033795191052324,0.0012038657739235
141.21335720602983,75.60973246471616,-0.0033581938784473,0.0012417654571295
141.39155080412388,75.62212229024945,0.0021984565449373,0.0013203628360562
140.98242871637433,75.5707230700861,0.0005840776007958,0.0012068149862189
141.21389348102704,75.598396291364,-0.0046241815672064,0.0012153424861345
140.49073799546846,75.49582898680788,0.0037838355648851,0.0004442900566095
141.06642746802163,75.57844828247883,0.0059134392017746,0.0011292718986501
140.6360903261409,75.51347928639647,0.0071368952779391,0.0006206147538718
140.93948809579732,75.56109575583119,0.0019578286958092,0.0011781914134922
140.2577707194062,75.46945875180329,-0.0037050922457333,0.0003867148629523
141.07441493892904,75.57668173404463,0.0066256068441888,0.0011154525161969
142.04088529012273,75.71991712704471,-0.0021112917361304,0.0013145045385687
140.84606177570845,75.54692573022476,-0.0014238908493805,0.0010562578843915
140.78425769320472,75.53722595604222,-0.0012454577714888,0.0009426924044348
140.05160161187322,75.43179477046358,0.0035807044941612,0.0003732726011647
141.03074476570822,75.57349878875704,-2.307997599559752e-05,0.0012405598601479
139.86334505666187,75.36478622017124,0.0057445678241316,0.0004281872124827
141.3418499100001,75.63175273521442,0.0041971087138284,0.0012277223698491
140.5035905521371,75.49763970257207,0.0028904835570892,0.0004668750405447
140.11721846547226,75.43920359828493,0.0078060430147828,0.0005512867037542
141.1636322160171,75.5980474268918,-0.0075901205809039,0.001072162089859
140.47486823862334,75.493835233714,-0.0070180205108439,0.0005356551429114
141.33611697044608,75.61480665381765,0.002014276942789,0.0013109002166453
141.14739095491106,75.5894113381338,0.0037691474899652,0.0012393794974658
141.64249213396786,75.66181974096912,-0.0031096708516338,0.0012953282069241
139.31286471456107,75.3110896292753,0.003048481740401,0.0003321357018317
141.6133739137966,75.67108554259725,-0.0002137238121476,0.0013324508256409
141.90149980281737,75.72679627663656,0.0035603776109018,0.0012796822829164
139.41555728589756,75.33383264219829,-0.0016221272904358,0.0003148074461867
142.0605497302679,75.73420687266253,0.0055915745323904,0.0012239031958711
142.0940554981657,75.71915230185168,-2.0334730287535125e-05,0.0013303777178577
141.3734451456207,75.63030577584318,-0.0081491897105728,0.0010554192385994
141.4305831225374,75.64995566127897,-0.0055806497458314,0.0012230968415978
140.70530025845846,75.52633610273905,-0.0087237974321435,0.0007619846677271
140.70284125176929,75.52596968983983,0.0092048512426085,0.0007961310568069
141.32115077052117,75.59662448042621,0.0081650681435363,0.0010663304536959
140.32651912345028,75.46547037876327,-0.0065571053222708,0.0004814178118286
139.70481967988744,75.39483873952243,-0.0021199575758338,0.0003314593456769
139.1430370019409,75.32434183749118,0.0008706677161331,0.0003103680527825
140.2508232523934,75.44088448858159,-0.0083198315204867,0.0006408932626864
140.29964471812656,75.46044995524998,-0.008907986729157,0.0006442518021485
141.07845343177334,75.58560161947031,0.0041173866178904,0.0012056783611076
141.99770812979682,75.72853674014408,0.0038989786658349,0.0012726563090859
141.82359288213152,75.68396107509217,-0.0068632549030656,0.0011711329289745
139.91815701733512,75.41954961983718,-0.0020019678508923,0.0003360016918692
140.7278752257189,75.52912440136312,0.0048299340897704,0.000699333877401
141.1499321122424,75.59686119875327,0.0072319252823051,0.0010869098801611
141.45109097001287,75.6230475055577,-0.0080805520574226,0.0010615574981038
140.69739247594848,75.52429558044318,-0.0006680652611691,0.0005977656743605
141.59383820327807,75.64908236030503,-0.0067505129246223,0.0011528137332861
140.14594965666492,75.4468704589278,0.0049863537946689,0.000360994089031
140.9859907624795,75.56945944634656,-0.0070670923270185,0.001063081087999
141.03627274672735,75.57090496621191,0.00054273106512,0.001220669174804
141.4823617156677,75.63108068686401,0.001342432050662,0.0013186929101576
140.80409545950226,75.53997975306632,0.0090281635553676,0.0008429616914022
140.62538083233997,75.51956885173011,-0.006390813498195,0.0006073314438905
140.70872008063515,75.52571210575512,0.0042972411912113,0.0006541942537032
140.69748442023698,75.52263060918756,-0.0042127160009334,0.0006124066580932
139.21277426486452,75.3080221563634,0.0004806296318468,0.0003124334491162
140.71945721503693,75.52765149176,0.008622884019409,0.0007718280102448
139.90711291078924,75.42021048135986,0.0067583086834597,0.0004793233259745
139.73003679383262,75.42870159610088,-0.0016649198582052,0.0003201895993312
139.5350086350167,75.36610892212043,-0.0022416409530211,0.0002884655997623
140.0313082514319,75.4347969920963,0.0059139408096349,0.0004090909865321
141.35295432710524,75.61946734926467,-0.0054547805432607,0.0012087169218875
140.3656434521309,75.47611901709108,0.0062520275713848,0.0004808746143962
140.4488938942686,75.49206455595144,0.0084050050410367,0.0006252066164409
141.22825147202806,75.60643350396141,0.0083388972055768,0.0010509273429895
139.72520697584756,75.36221042997931,0.0027965224376643,0.0003144019303946
140.3864635459473,75.49193592012077,0.0088608509440754,0.0006566894919024
140.83401835288046,75.54288131859242,-0.0089089567757303,0.000849462069062
141.58436884397844,75.66112583985934,0.006575277045195,0.0011892419456049
140.75443020186782,75.53295457354952,-0.0001830148132766,0.0006979707150578
139.96368022792387,75.41548943561791,-0.0067920566071025,0.000475950649349
141.49265520779468,75.64019327006909,0.006992104309203,0.0011622015654877
141.37168505268912,75.61707037946081,0.0038033593761457,0.0012517650020411
140.78920370162993,75.53867828806729,0.0076054643041203,0.000861786848864
142.2143473463094,75.71133123511432,0.001708019127301,0.0013069285565912
139.60522463602368,75.35149354259802,-0.005936394268383,0.0004095977083538
140.86097179814075,75.54852827493852,0.0086000768731405,0.0008979391088035
139.39737093304396,75.33082068212002,-0.0022336402164013,0.0003209820854437
140.79439284129475,75.53847327941207,-0.0017033054122,0.0009944182980721
139.8314140654774,75.3998698356014,0.0065139141260732,0.00044233313114
141.19967390263932,75.5993651863438,-0.0025168437016707,0.0012717718590145
141.23416093012983,75.58892569194661,-0.0086132247082515,0.0009778119394918
139.27651500259364,75.31406543785243,0.0036783999183333,0.0003598580969985
141.39403460650925,75.62693072534921,0.0083372568110035,0.0010084156706613
139.42430411751135,75.35179086721637,0.0038690841486343,0.0003778427548999
142.47123412962586,75.76190805753669,-0.0014898475895253,0.0013258919040608
140.9914395693839,75.56715176359704,-0.0009017725296303,0.0012049601738812
140.8089779896222,75.54108382780801,0.0078491905184608,0.0008778603699868
141.60718536234714,75.65866336075717,-0.0070375661717644,0.0011838676065596
122.42954783948336,50.646744931841326,-15.888235430559305,1.4219838980117593e-05
163.30692471812276,53.046474462672805,-38.001822989757386,-1.2124621540228652e-05
143.34684520247933,68.89780008186715,-45.087686985374376,3.830397206430731e-05
145.44136267336899,50.60480640579071,-22.222022507909767,-1.8842374627044816e-05
124.79971584395518,65.38698957267668,94.10100391374823,3.4906731384451064e-05
